"","id","group","speed_mm_p_s","speed_cm_p_min.1","speed_cm_p_min.2","speed_cm_p_min.3","speed_cm_p_min.4","speed_cm_p_min.5","distance_traveled_p_min","number_of_walks","turning_angle","meander","activitytime_ST","act_bouts_ST","pause_duration_ST","numb_pause_ST","activitytime_TT","act_bouts_TT","pause_length_TT","numb_pauses_TT","centrophobism_moving","centrophobism_sitting","stripe_deviation"
"84","183_DS177_20","DS_177",17.0076610747522,10.2045966448513,20.4091932897026,30.6137899345539,40.8183865794052,51.0229832242566,10.9219796149038,22,6.50067598471412,0.354229483501006,235.899999856949,12.7000000476837,0.899999856948853,13,234.299999952316,12.6999999284744,3.85000002384186,12,0.05727318803852,0.875728155339806,11.3562224182033
"85","184_DS177_21","DS_177",19.6480592943229,11.7888355765937,23.5776711531874,35.3665067297812,47.1553423063749,58.9441778829686,6.04234128410607,9,6.11491837871522,0.293070771813904,121.900000095367,5.40000009536743,5.95000004768372,14,120.39999961853,1.69999992847443,5.70000004768372,17,-0.356466876971609,-0.617933723196881,8.24426756561254
"86","185_DS177_22","DS_177",18.8866632536227,11.3319979521736,22.6639959043472,33.9959938565209,45.3279918086945,56.6599897608681,7.8213879130274,16,5.64845971878539,0.291000816775815,156.799999713898,6.79999995231628,2.10000014305115,23,152.199999332428,2.85000002384186,2.75,26,-0.278334618350039,0.276670574443142,8.46939301587048
"87","186_DS177_23","DS_177",14.5159472501662,8.70956835009974,17.4191367001995,26.1287050502992,34.838273400399,43.5478417504987,10.4677964804736,0,8.81069598658789,0.579739644842492,267.300000429153,28.7000000476837,3.39999985694885,9,264.599999904633,27.0999999046326,1.70000004768372,11,0.834992887624467,0.977628635346756,66.11715083633
"88","187_DS177_24","DS_177",17.0926463825506,10.2555878295303,20.5111756590607,30.766763488591,41.0223513181213,51.2779391476517,6.77467835056485,10,6.2054198216203,0.339228185960779,145.600000143051,2.60000014305115,4.79999995231628,18,139.799999475479,1.70000004768372,2.79999995231628,23,0.0391993327773144,0.301552106430155,12.5534762544007
"89","188_DS177_25","DS_177",14.229673431371,8.53780405882259,17.0756081176452,25.6134121764678,34.1512162352903,42.6890202941129,1.19613444679318,1,8.00377416231934,0.446733647524405,32.8000001907349,2.79999995231628,10.5999999046326,10,32.5000004768372,1.79999995231628,5,14,-0.37219730941704,-0.123741007194245,17.3227464872896
"90","189_DS177_26","DS_177",17.3952770663435,10.4371662398061,20.8743324796121,31.3114987194182,41.7486649592243,52.1858311990304,10.309111173179,16,6.80106076828086,0.354772771078176,233.700000047684,4,1.20000004768372,23,231.500000476837,7.40000009536743,2.25,20,-0.189097103918228,0.0917874396135266,7.70306421395722
"91","190_DS177_27","DS_177",13.714842484661,8.22890549079659,16.4578109815932,24.6867164723898,32.9156219631864,41.1445274539829,3.129277137484,5,8.04270796597138,0.547862806033556,99.4000000953674,1.95000004768372,3.35000002384186,28,87.6000006198883,1.25,3.64999997615814,36,-0.365638766519824,-0.376399655469423,9.51988758069916
"92","191_DS177_28","DS_177",16.3271325756701,9.79627954540208,19.5925590908042,29.3888386362062,39.1851181816083,48.9813977270104,4.78753201801861,7,7.25938474453779,0.401130686173627,122.500000238419,3.60000002384186,2,21,115.900000333786,0.799999952316284,3.60000002384186,28,-0.288546255506608,0.0119331742243437,8.96027844922167
"93","192_DS177_29","DS_177",18.4216735910343,11.0530041546206,22.1060083092412,33.1590124638618,44.2120166184824,55.2650207731029,9.5767624802074,13,6.08743271546797,0.306595338337282,187.899999856949,13.5499999523163,5.94999992847443,12,185.000000238419,0.799999952316284,3.79999995231628,17,-0.0246679316888046,-0.509142053445851,17.2373862948574
"94","193_DS177_30","DS_177",14.8355236932868,8.90131421597211,17.8026284319442,26.7039426479163,35.6052568638884,44.5065710798605,7.90289136195756,4,7.447580647575,0.47011208693222,206.399999380112,2.70000004768372,1.69999980926514,29,190.800000429153,1.90000009536743,2.5,31,-0.238033635187581,-0.48936170212766,11.4175584640843
"95","194_DS177_31","DS_177",18.2008978816639,10.9205387289983,21.8410774579966,32.761616186995,43.6821549159933,54.6026936449916,8.14125313981322,11,6.41330414286616,0.322263369146269,183.999999761581,1.60000002384186,1.19999980926514,34,170.700001478195,1.25000011920929,2.04999995231628,36,-0.239583333333333,-0.353827606992164,11.8766225833955
"96","195_DS177_32","DS_177",17.1762072611188,10.3057243566713,20.6114487133425,30.9171730700138,41.222897426685,51.5286217833563,6.65937258470582,9,6.63859356375174,0.36277190491757,148.700000047684,8.29999995231628,1.90000009536743,15,144.399999856949,5,4.70000004768372,17,-0.0924657534246575,0.0680457267283615,10.2732396220665
"97","196_DS188_1","DS_188",19.0925955370009,11.4555573222006,22.9111146444011,34.3666719666017,45.8222292888022,57.2777866110028,9.92112407981046,6,7.0078937018342,0.355088730355742,207.999999761581,8.39999997615814,3.85000002384186,18,198.600000143051,5.95000004768372,3.5,20,-0.184905660377358,0.289455060155697,16.4127164072524
"98","197_DS188_2","DS_188",20.381031812291,12.2286190873746,24.4572381747491,36.6858572621237,48.9144763494983,61.1430954368729,10.2939301383945,11,6.50377756286662,0.30802428524982,205.299999952316,7.20000004768372,1.59999990463257,17,199.300000190735,7.5,2.40000009536743,15,-0.232349165596919,-0.237569060773481,16.2616088463247
"99","198_DS188_3","DS_188",17.9334436833998,10.7600662100399,21.5201324200797,32.2801986301195,43.0402648401594,53.8003310501993,11.613937875183,13,7.72043573318314,0.421969418552715,243.199999809265,29.2000000476837,2.25,8,238.600000143051,28.4000000953674,3.04999995231628,8,0.189886480908153,0.75962441314554,22.2175945225345
"100","199_DS188_4","DS_188",18.7112823247388,11.2267693948433,22.4535387896866,33.6803081845299,44.9070775793731,56.1338469742164,8.15252690565847,12,7.35482175398534,0.403211610187406,166.799999713898,2.29999995231628,3.45000004768372,10,168.899999856949,2.89999985694885,10.6500000953674,10,0.332321699544765,0.199762892708951,23.6228378399617
"101","200_DS188_5","DS_188",18.3251258312093,10.9950754987256,21.9901509974512,32.9852264961767,43.9803019949023,54.9753774936279,3.65495391753824,2,6.98527465146165,0.38520069421399,76.2000002861023,3.40000009536743,14.3999999761581,12,70.9000005722046,2.5,18.0999999046326,14,-0.288524590163934,-0.614709569577936,26.311438080585
"102","201_DS188_6","DS_188",21.5937360583143,12.9562416349886,25.9124832699772,38.8687249049658,51.8249665399544,64.781208174943,13.1554507498154,21,6.13369311945888,0.278660239542347,218.100000143051,24.9499999284744,7.5,8,213.600000143051,19.1999999284744,5.39999997615814,10,0.316863587540279,0.561787905346187,23.1633005898891
"103","202_DS188_7","DS_188",18.7923178976972,11.2753907386183,22.5507814772367,33.826172215855,45.1015629544733,56.3769536930917,0.621527451216848,0,9.5668795697987,0.476725775506306,14.0999999046326,1.20000004768372,30.2000000476837,6,13.7999994754791,0.400000095367432,15.2000000476837,9,0.980769230769231,0.999310106933425,50.0533510182387
"104","203_DS188_8","DS_188",15.0764441584365,9.04586649506193,18.0917329901239,27.1375994851858,36.1834659802477,45.2293324753096,7.83783847448562,7,8.21082979809692,0.505248892356315,206.199999570847,4.59999990463257,0.599999904632568,19,201.000000238419,5.10000014305115,2.59999990463257,18,0.167451244115669,0.705804749340369,24.1605792432141
"105","204_DS188_9","DS_188",21.3320046994426,12.7992028196656,25.5984056393311,38.3976084589967,51.1968112786622,63.9960140983278,16.2224517731671,23,4.90434921518675,0.216186432419538,251.099999904633,35.7000000476837,6.29999995231628,6,248.099999427795,31.7999999523163,2.75000011920929,8,0.494581707845687,0.919540229885057,36.0147271715622
"106","205_DS188_10","DS_188",20.3343401488497,12.2006040893098,24.4012081786196,36.6018122679294,48.8024163572392,61.003020446549,15.0422893334562,22,5.72040604435817,0.260520043528114,250.299999952316,7.79999995231628,1.79999995231628,7,249.5,5.85000002384186,2.5,9,-0.100448430493274,-0.0565552699228792,17.9241877299384
"107","206_DS188_11","DS_188",14.0275438312572,8.41652629875434,16.8330525975087,25.249578896263,33.6661051950174,42.0826314937717,0.300596814135612,0,8.79611248226746,0.618264570129333,7.5,7.5,291.399999856949,1,8.79999971389771,0.0999999046325684,30.9000000953674,5,-0.647058823529412,-0.998637137989778,26.7886392535419
"108","207_DS188_12","DS_188",21.3419441811489,12.8051665086894,25.6103330173787,38.4154995260681,51.2206660347574,64.0258325434468,16.9492724828549,13,5.55909051235394,0.25503114622258,283.099999904633,21.5499999523163,1.60000014305115,9,281.5,18.9000000953674,2.39999997615814,8,-0.316218418907905,-0.194899817850638,15.983719352062
"109","208_DS188_13","DS_188",16.1361015782171,9.68166094693028,19.3633218938606,29.0449828407908,38.7266437877211,48.4083047346514,5.60898905366357,7,6.70373144473096,0.396241517068353,134.799999952316,4.29999995231628,1.79999995231628,15,129.39999961853,2.59999990463257,2.95000004768372,18,0.0504451038575668,-0.368421052631579,25.142832571717
"110","209_DS188_15","DS_188",18.6514008123628,11.1908404874177,22.3816809748354,33.5725214622531,44.7633619496708,55.9542024370885,12.0863545966285,15,6.0703054376947,0.298418504014603,246.399999856949,9.29999995231628,1.85000014305115,14,245.89999961853,22.0999999046326,3.20000004768372,11,-0.0865822784810127,0.0603112840466926,18.9585406106776
"111","210_DS188_16","DS_188",16.7386477827362,10.0431886696417,20.0863773392834,30.1295660089251,40.1727546785668,50.2159433482085,5.06972357282548,3,6.57248912600726,0.357875133190273,124.199999570847,6.44999992847443,2.10000002384186,16,122.89999961853,4.89999997615814,8.00000011920929,12,-0.253150057273769,-0.611814345991561,19.1733187688755
"112","211_DS188_17","DS_188",10.2183259939211,6.13099559635267,12.2619911927053,18.392986789058,24.5239823854107,30.6549779817634,0.429567291974626,0,9.79315187181853,0.914263128625192,31.6999998092651,3.19999980926514,0.600000143051147,7,33.6000001430511,11.2000000476837,11.1999998092651,3,0.272727272727273,0.88410825815406,40.0647000961082
"113","212_DS188_18","DS_188",19.4510025064933,11.670601503896,23.341203007792,35.011804511688,46.682406015584,58.35300751948,8.83777447897349,12,5.31716494539395,0.259563415710897,160.299999713898,19.2999999523163,13.5,7,157.699999809265,16.25,7.10000002384186,8,-0.4528437724982,-0.895910780669145,17.8530333175138
"114","213_DS188_19","DS_188",16.490002262561,9.89400135753659,19.7880027150732,29.6820040726098,39.5760054301464,49.4700067876829,9.72807023867991,10,6.43804951499172,0.370587542579868,217.200000047684,13.3000000715256,2,11,214.799999952316,8.40000009536743,1.64999997615814,12,0.0312849162011173,0.741137675185491,23.4663506317397
"115","214_DS188_20","DS_188",16.3277667675452,9.7966600605271,19.5933201210542,29.3899801815813,39.1866402421084,48.9833003026355,7.58157357597753,6,6.46530330278204,0.365838871225027,170.999999761581,5.40000009536743,0.799999952316284,17,172.200000762939,8.10000014305115,2.69999992847443,10,0.53019145802651,0.886904761904762,35.1505483763116
"116","215_DS188_21","DS_188",17.610845802266,10.5665074813596,21.1330149627192,31.6995224440787,42.2660299254383,52.8325374067979,3.62321381525388,7,6.02448990725726,0.322155514217854,75.4999997615814,6.40000009536743,1.79999995231628,9,72.900000333786,1.69999980926514,2.40000009536743,11,0.302694136291601,0.997470489038786,18.5586406985379
"117","216_DS188_22","DS_188",19.4757141916236,11.6854285149741,23.3708570299483,35.0562855449224,46.7417140598965,58.4271425748707,11.0161127554834,22,5.85742998582848,0.27350848528076,219.199999332428,12,0.75,16,214.699999809265,7.59999990463257,1.50000011920929,18,-0.0808314087759815,0.919811320754717,9.6409928847075
"118","217_DS188_23","DS_188",22.6764821431342,13.6058892858805,27.211778571761,40.8176678576415,54.423557143522,68.0294464294026,14.2413379968519,20,5.44065076018602,0.23638355092472,232.400000095367,7.95000016689301,1.10000002384186,18,224.699999809265,6.09999990463257,2.14999997615814,18,0.156330087134803,0.811965811965812,21.7667595935965
"119","218_DS188_24","DS_188",21.129584395621,12.6777506373726,25.3555012747452,38.0332519121178,50.7110025494904,63.388753186863,5.50770924239318,7,5.31454566994518,0.245765092196787,88.5,7.60000002384186,22.8999998569489,5,84.7000000476837,0.649999976158142,5.5,9,0.660847880299252,0.937301226715129,36.2306601023829
"120","219_DS188_25","DS_188",19.3891992395142,11.6335195437085,23.2670390874171,34.9005586311256,46.5340781748342,58.1675977185427,7.55355277654783,6,6.0089794646257,0.306769283474086,148.600000143051,5.14999997615814,2.29999995231628,15,144.89999961853,5.29999995231628,3.19999980926514,15,0.029585798816568,-0.632967032967033,20.5736591182616
"121","220_DS188_26","DS_188",15.9236110778879,9.55416664673272,19.1083332934654,28.6624999401982,38.2166665869309,47.7708332336636,7.76272262552722,4,6.94533287349524,0.414253225913347,188.899999856949,9.84999990463257,3.29999995231628,15,183.700000286102,7.75,2.39999985694885,17,-0.296778615490062,-0.505515898767034,13.0974782590459
"122","221_DS188_27","DS_188",20.9640768799771,12.5784461279863,25.1568922559725,37.7353383839588,50.313784511945,62.8922306399313,12.4137371106338,19,5.43427890618979,0.252865363797724,221.800000190735,12.2999999523163,5.69999980926514,11,219.799999475479,19.7999999523163,6.5,11,-0.242162162162162,-0.597571552471813,17.4201978589946
"123","222_DS188_28","DS_188",13.6547587294774,8.19285523768642,16.3857104753728,24.5785657130593,32.7714209507457,40.9642761884321,5.11569541464037,3,7.64858875437399,0.531922359357724,154.099999666214,5.40000009536743,2.70000004768372,20,154.5,5.25,3.5,19,-0.528424976700839,-0.849740932642487,19.7321181379409
"124","223_DS188_29","DS_188",19.3228311105693,11.5936986663416,23.1873973326831,34.7810959990247,46.3747946653663,57.9684933317078,8.77256020475078,8,5.80076755888899,0.280089484292196,177.400000095367,3.5,1.39999985694885,25,167.60000038147,3.40000009536743,2.80000019073486,25,-0.215022091310751,-0.497261107729763,16.3801979701197
"125","224_DS188_30","DS_188",20.0169011184139,12.0101406710484,24.0202813420967,36.0304220131451,48.0405626841935,60.0507033552418,9.10767257905834,12,5.46973792625851,0.259605769880289,155.399999856949,13.8500000238419,23.1999999284744,6,154.299999713898,10.2000000476837,12.7000000476837,7,-0.204661325564457,-0.709736680955297,16.4489404866966
"126","225_DS188_31","DS_188",22.6864685079142,13.6118811047485,27.2237622094971,40.8356433142456,54.4475244189941,68.0594055237427,1.66596102526306,2,6.55328799724182,0.272742556208048,32.0000002384186,3.20000004768372,3.34999990463257,8,28.7999997138977,0.74999988079071,6.05000007152557,14,-0.102564102564103,-0.257493680028891,18.3355356384705
"127","226_DS188_32","DS_188",11.7644939911344,7.05869639468063,14.1173927893613,21.1760891840419,28.2347855787225,35.2934819734031,4.97157498145738,6,10.2783139179345,0.854192910526842,174.700000047684,8.59999990463257,1.39999985694885,13,172.200000047684,5.89999997615814,4.14999997615814,14,-0.108877721943049,-0.562811289429994,14.8003917414078
"128","227_DS188_33","DS_188",19.8203052273909,11.8921831364346,23.7843662728691,35.6765494093037,47.5687325457383,59.4609156821728,13.2271686183641,15,6.19410869081339,0.305229397149888,248.699999809265,20.75,1.89999985694885,9,248.5,24.2999999523163,5.04999995231628,8,0.093398533007335,0.237995824634656,21.4290640669822
"129","228_DS254_1","DS_254",14.2013551232544,8.52081307395267,17.0416261479053,25.562439221858,34.0832522958107,42.6040653697633,6.46956181001765,3,8.08306548631696,0.562722281013497,201.400000810623,4.60000014305115,1.75,26,193.200001955032,5.10000014305115,2.34999990463257,26,0.271513353115727,0.579456193353474,25.7938490834546
"130","229_DS254_2","DS_254",15.748938304418,9.44936298265079,18.8987259653016,28.3480889479524,37.7974519306031,47.2468149132539,6.57371966338212,3,8.03823429693994,0.491379064381184,165.900000572205,5.29999995231628,5.09999990463257,23,160.399999380112,4.40000009536743,3.60000014305115,25,-0.243963363863447,0.074792243767313,19.417132237631
"131","230_DS254_3","DS_254",14.3051658201521,8.58309949209128,17.1661989841826,25.7492984762738,34.3323979683651,42.9154974604564,2.53046894493149,1,9.48045567418936,0.652219028539335,84.1000001430511,2,2.85000002384186,30,72.8000001907349,1.89999997615814,3.5,30,0.36,0.271993543179984,37.2493024690535
"132","231_DS254_4","DS_254",14.3542763253592,8.61256579521549,17.225131590431,25.8376973856465,34.450263180862,43.0628289760775,6.41548579864165,3,7.99352149364035,0.525540058439184,166.599999904633,5,4.25,26,160.700000047684,2.74999988079071,3.10000014305115,27,0,0.238680827277809,17.8475686426135
"133","232_DS254_5","DS_254",15.0361915883038,9.02171495298229,18.0434299059646,27.0651448589469,36.0868598119292,45.1085747649114,3.12069258552239,0,7.10289084551796,0.451483828368162,100.299999713898,2.5,2,35,87.2999999523163,1.89999985694885,2.70000004768372,37,-0.268608414239482,-0.580413676656817,18.7916432666163
"134","233_DS254_6","DS_254",15.9004512103627,9.54027072621765,19.0805414524353,28.6208121786529,38.1610829048706,47.7013536310882,5.62211872930129,5,7.51882953509131,0.469770343389759,151.499999046326,3.19999980926514,1.5,34,141.600000619888,2.04999995231628,2.09999990463257,37,0.308411214953271,0.55177743431221,34.1757725400718
"135","234_DS254_7","DS_254",11.5874301262423,6.95245807574538,13.9049161514908,20.8573742272361,27.8098323029815,34.7622903787269,3.40075353183368,0,10.1755108430426,0.81518375724255,138.5,1.75,1.60000002384186,44,133.90000128746,1.74999988079071,3.10000002384186,42,0.231527093596059,0.137380191693291,23.6872745157555
"136","235_DS254_8","DS_254",15.2198933904423,9.1319360342654,18.2638720685308,27.3958081027962,36.5277441370616,45.659680171327,4.61476435851245,0,6.70640113895391,0.423715755265544,118.499999761581,6.39999997615814,9,17,112.499999523163,5.79999983310699,9.79999995231628,17,0.323529411764706,0.487494100991034,39.2902444450648
"137","236_DS254_9","DS_254",14.914808762687,8.94888525761218,17.8977705152244,26.8466557728365,35.7955410304487,44.7444262880609,4.00999523050578,1,7.40370882486837,0.475643096196365,102.200000047684,5.45000004768372,9.64999997615814,18,97.7999999523163,3.70000004768372,8.70000004768372,21,-0.0993548387096774,0.227252353204841,13.4534633083235
"138","237_DS254_10","DS_254",14.2969489639341,8.57816937836046,17.1563387567209,25.7345081350814,34.3126775134418,42.8908468918023,3.80356888468399,0,8.15890197718601,0.529018434927816,115.099999427795,4.25,5.79999995231628,25,105.500000238419,2.29999995231628,4.60000014305115,31,-0.244949494949495,-0.0303030303030303,18.2583570193726
"139","238_DS254_11","DS_254",13.5668108556436,8.14008651338616,16.2801730267723,24.4202595401585,32.5603460535446,40.7004325669308,3.49151171293008,0,9.1876968973473,0.625946782783342,128.199999809265,3.70000004768372,3,26,120.300000429153,3.20000004768372,2.79999995231628,30,-0.302826379542396,-0.258407079646018,21.0569072834542
"140","239_DS254_12","DS_254",14.5219762858692,8.7131857715215,17.426371543043,26.1395573145645,34.852743086086,43.5659288576075,4.00811587040721,1,7.85331330197807,0.484371635074609,111.799999713898,5.90000009536743,3.90000009536743,17,109.799999952316,7.79999995231628,8.89999985694885,15,-0.506988564167726,-0.656602073005858,17.9790904711428
"141","240_DS254_13","DS_254",14.2744856113124,8.56469136678742,17.1293827335748,25.6940741003623,34.2587654671497,42.8234568339371,3.41448790572636,0,8.67308494111804,0.568239337613748,109.700000762939,2.40000009536743,2.75,30,97.9999995231628,1.59999990463257,3.50000011920929,36,-0.267563527653214,-0.21165381319623,20.7161702708678
"142","241_DS254_14","DS_254",12.4708097249239,7.48248583495433,14.9649716699087,22.447457504863,29.9299433398173,37.4124291747716,1.58903866349459,1,7.95696502456397,0.606212214090181,48.599999666214,2.80000007152557,10.7000000476837,11,48.1999998092651,2,9.79999995231628,15,-0.455072463768116,-0.436725497559144,18.317285250261
"143","242_DS254_15","DS_254",13.2003152971584,7.92018917829501,15.84037835659,23.760567534885,31.6807567131801,39.6009458914751,2.01436250879059,2,8.5682156963069,0.624481237746995,61.9999995231628,2.40000009536743,8.20000004768372,15,61.6999998092651,2.10000014305115,7,21,0.139737991266376,0.117300902314633,26.5385252517803
"144","243_DS254_16","DS_254",13.5333523035802,8.12001138214812,16.2400227642962,24.3600341464444,32.4800455285925,40.6000569107406,4.31647093194519,1,8.73881319428838,0.605512582646241,121.999999523163,4.09999990463257,4.20000004768372,21,115.799998998642,3.04999995231628,5.05000007152557,24,0.788259958071279,0.724743777452416,54.6265173596596
"145","244_DS254_17","DS_254",10.838184324134,6.50291059448042,13.0058211889608,19.5087317834413,26.0116423779217,32.5145529724021,2.20586878303912,1,8.90462771877037,0.770407489854208,100.699999809265,1.80000019073486,3.09999990463257,31,101.000000238419,1.5,4.79999995231628,29,-0.5,-0.71641174038859,12.5847428009823
"146","245_DS254_18","DS_254",12.854125823356,7.71247549401362,15.4249509880272,23.1374264820409,30.8499019760545,38.5623774700681,3.13606112784405,1,9.2886153588122,0.649720045483196,88.3999998569489,2,7.5,21,86.200001001358,1.10000014305115,4.24999988079071,30,-0.610200364298725,-0.636734693877551,26.1768917474067
"147","246_DS254_19","DS_254",12.7891494565782,7.67348967394694,15.3469793478939,23.0204690218408,30.6939586957877,38.3674483697347,4.01844381223197,2,7.44625260748387,0.539421199056949,130.699999094009,4.70000004768372,0.899999856948853,17,129.499999284744,0.900000095367432,1.75000011920929,22,-0.465324384787472,-0.735992402659069,11.5572419350723
"148","247_DS254_20","DS_254",16.6280958115389,9.97685748692333,19.9537149738467,29.93057246077,39.9074299476933,49.8842874346167,5.03820090348606,2,6.26823024203392,0.366065545166747,114.099999427795,2.55000007152557,3.89999997615814,20,113.899999380112,2.79999995231628,5.85000002384186,22,-0.362068965517241,-0.000481927710843373,23.0117632162442
"149","248_DS254_21","DS_254",13.4541966556652,8.07251799339915,16.1450359867983,24.2175539801974,32.2900719735966,40.3625899669957,2.77913360030333,0,8.82877033633638,0.616160596609961,89.2000002861023,3.79999995231628,7.09999990463257,21,85.1000003814697,0.700000047683716,3.5,35,-0.41871921182266,-0.547201336675021,25.917270342908
"150","249_DS254_22","DS_254",11.279851523194,6.76791091391641,13.5358218278328,20.3037327417492,27.0716436556656,33.839554569582,2.08098962981324,1,10.0120420344281,0.817314617812492,93.3999998569489,1.39999985694885,2.09999990463257,39,89.1000006198883,0.5,2.40000009536743,53,-0.374015748031496,-0.345090180360721,19.2886216426386
"151","250_DS254_23","DS_254",15.4983900473148,9.2990340283889,18.5980680567778,27.8971020851667,37.1961361135556,46.4951701419445,6.15925049467347,8,6.81821457165227,0.405977833038354,161.100001096725,2.70000004768372,3.20000004768372,34,143.699999809265,1.59999990463257,2.85000002384186,40,-0.220222793487575,-0.330065359477124,14.1101412033507
"152","251_DS254_24","DS_254",15.2350575058265,9.14103450349588,18.2820690069918,27.4231035104877,36.5641380139835,45.7051725174794,3.68520920628379,2,7.92461605525551,0.511637366431511,121.599999904633,2.25,2.20000004768372,41,103.000000476837,1.39999985694885,3.14999985694885,50,-0.201109570041609,-0.127081507449606,23.1677285269134
"153","252_DS254_25","DS_254",17.3776910516063,10.4266146309638,20.8532292619276,31.2798438928913,41.7064585238551,52.1330731548189,5.66586843563534,3,5.79279649503771,0.322798466210243,135.10000038147,3.40000009536743,2.14999997615814,36,126.900000810623,2.90000009536743,2.5,37,0.017017017017017,-0.272727272727273,20.162887070762
"154","253_DS254_26","DS_254",15.5108183061509,9.30649098369053,18.6129819673811,27.9194729510716,37.2259639347621,46.5324549184527,3.02819321566779,3,7.17884045661346,0.428765521715442,79.0999999046326,2.5,3.60000014305115,21,73.1999990940094,0.400000095367432,3.09999990463257,33,-0.200663349917081,-0.105087572977481,11.4474757407353
"155","254_DS254_27","DS_254",16.1131533883098,9.66789203298586,19.3357840659717,29.0036760989576,38.6715681319434,48.3394601649293,4.60771973925924,6,5.39430214249071,0.329748379255727,112.10000038147,3,5.5,24,108.800000905991,1.5,3.59999990463257,31,-0.375,-0.248450166905103,11.1306615169531
"156","255_DS254_28","DS_254",15.8683152458983,9.52098914753899,19.041978295078,28.562967442617,38.083956590156,47.604945737695,6.77627963964737,4,6.63251461515136,0.385304018607171,155.699999809265,9.04999995231628,5.60000014305115,15,151.499999523163,3.5,5.20000004768372,21,-0.163153786104606,0.102639296187683,19.1089878766883
"157","256_DS254_29","DS_254",14.7357317849914,8.84143907099485,17.6828781419897,26.5243172129845,35.3657562839794,44.2071953549742,5.36795169583221,3,6.31444734391787,0.400505204515858,136.399999856949,8.54999995231628,9.50000011920929,14,130.599999904633,7.70000004768372,10.4000000953674,13,0.294559099437148,-0.173980382034073,34.9272258261924
"158","257_DS254_30","DS_254",14.0440037065949,8.42640222395697,16.8528044479139,25.2792066718709,33.7056088958279,42.1320111197848,6.23826499618854,8,7.66750473346877,0.509119911986494,194.600000143051,2.29999995231628,1.29999995231628,31,188.899999856949,3.54999995231628,2.30000007152557,24,-0.0335365853658537,0.175635718509758,19.9739562406785
"159","258_DS254_31","DS_254",13.0780831980584,7.84684991883504,15.6936998376701,23.5405497565051,31.3873996753401,39.2342495941752,1.16983808799874,0,7.53811258514976,0.547201056490393,38.9000000953674,1.5,15.8500000238419,14,35.4999997615814,0.5,9.79999995231628,22,-0.595505617977528,-0.819444444444444,20.7728266032997
"160","259_DS254_32","DS_254",14.9511746267693,8.97070477606156,17.9414095521231,26.9121143281847,35.8828191042462,44.8535238803078,4.91713464513141,3,6.68459149393962,0.451543630413837,149.599999666214,4,1.20000004768372,26,145.799998760223,4.20000004768372,4.30000019073486,23,-0.514841351074719,0.117152743450321,21.4056900306404
